Fecha,Hora,Horario,España,Alemania,Bélgica,Francia,Italia,Países Bajos,Portugal,Reino Unido
2022-06-29,7,Verano,168.1,315.46,315.92,315.73,315.73,312.68,168.1,168.87
2022-06-29,8,Verano,172.28,350.85,350.85,350.85,350.85,350.85,170.1,220.18
2022-06-29,9,Verano,167.01,386.95,310.95,367.11,366.98,311.03,167.01,243.66
2022-06-29,10,Verano,143.51,365.41,318.15,358.76,355.41,297.01,143.51,294.29
2022-06-29,11,Verano,131.4,329.64,268.8,349.06,346.28,250.8,131.4,282.83
2022-06-29,12,Verano,125.69,320.93,259.2,355.2,345.46,247.82,125.69,265.45
2022-06-29,13,Verano,125.0,303.91,276.38,331.96,330.17,275.1,125.0,250.13
2022-06-29,14,Verano,125.0,291.4,250.19,322.3,321.77,240.0,128.25,239.4
2022-06-29,15,Verano,119.52,294.55,250.1,325.0,323.84,235.13,128.25,243.43
2022-06-29,16,Verano,103.2,300.85,243.0,332.98,328.86,230.6,119.79,243.43
2022-06-29,17,Verano,96.23,308.91,259.2,333.43,333.43,242.93,104.68,265.45
2022-06-29,18,Verano,94.9,341.07,322.25,352.91,352.91,316.06,99.05,317.61
2022-06-29,19,Verano,92.07,368.86,365.67,369.95,369.95,356.71,99.05,341.95
2022-06-29,20,Verano,99.05,390.9,390.9,390.9,390.9,390.9,99.05,396.23
2022-06-29,21,Verano,123.2,390.0,390.0,390.0,390.0,390.0,123.2,400.11
2022-06-29,22,Verano,131.2,366.9,366.9,366.9,366.9,366.9,131.2,354.96
2022-06-29,23,Verano,131.4,352.77,352.75,353.74,353.74,351.85,131.4,317.61
2022-06-29,24,Verano,124.7,275.58,262.8,331.04,331.04,258.68,124.7,246.01
2022-06-30,1,Verano,139.33,285.04,282.55,325.0,325.0,277.61,139.33,263.52
2022-06-30,2,Verano,136.87,272.58,282.6,311.32,315.0,272.58,136.87,234.31
2022-06-30,3,Verano,136.87,274.72,278.24,298.03,302.17,265.24,136.87,231.41
2022-06-30,4,Verano,140.0,278.0,282.6,283.14,301.79,278.0,140.0,227.72
2022-06-30,5,Verano,141.38,267.63,271.79,271.79,301.55,264.62,141.38,226.73
2022-06-30,6,Verano,141.98,277.86,270.58,285.28,303.4,270.78,141.98,228.3
2022-06-30,7,Verano,143.0,339.77,339.77,339.77,339.77,339.77,143.0,229.69
2022-06-30,8,Verano,151.0,369.89,369.89,369.89,369.89,369.89,151.0,286.52
2022-06-30,9,Verano,143.0,379.63,379.63,379.63,379.63,379.63,143.0,343.65
2022-06-30,10,Verano,137.01,341.75,348.25,365.73,365.73,338.3,137.01,347.97
2022-06-30,11,Verano,136.7,299.02,359.25,356.3,356.3,260.0,136.7,347.9
2022-06-30,12,Verano,130.37,274.02,367.32,358.64,358.64,259.8,130.37,347.93
2022-06-30,13,Verano,127.01,276.32,366.73,358.19,357.94,258.1,127.01,347.9
2022-06-30,14,Verano,121.4,268.97,339.74,405.0,388.6,276.77,121.4,353.96
2022-06-30,15,Verano,116.0,278.07,352.06,415.38,413.53,284.01,116.0,351.1
2022-06-30,16,Verano,110.6,285.79,360.0,375.1,375.1,300.1,110.6,335.25
2022-06-30,17,Verano,100.41,324.09,346.0,366.35,366.35,324.09,100.41,329.87
2022-06-30,18,Verano,99.78,372.44,372.44,372.44,372.44,372.44,99.78,367.67
2022-06-30,19,Verano,99.36,409.41,409.41,409.41,409.41,409.41,99.36,388.61
2022-06-30,20,Verano,114.7,479.0,479.0,479.0,479.0,479.0,114.7,407.61
2022-06-30,21,Verano,139.81,450.0,450.0,450.0,450.0,450.0,139.81,399.37
2022-06-30,22,Verano,156.0,394.21,394.21,394.21,394.21,394.21,156.0,361.26
2022-06-30,23,Verano,158.6,355.17,354.07,367.95,374.24,352.16,158.6,358.44
2022-06-30,24,Verano,150.0,258.08,298.59,351.96,351.96,261.08,150.0,292.25
2022-07-01,1,Verano,147.64,268.71,299.7,354.99,354.99,268.71,147.64,267.38
2022-07-01,2,Verano,146.48,265.86,267.56,311.96,337.55,267.64,146.48,249.89
2022-07-01,3,Verano,143.7,268.01,286.43,306.24,335.77,270.18,143.7,240.57
2022-07-01,4,Verano,142.4,266.12,266.17,266.32,328.98,266.08,142.4,220.79
2022-07-01,5,Verano,144.96,265.38,265.45,265.65,332.09,265.33,144.96,211.43
2022-07-01,6,Verano,146.75,282.13,282.13,282.13,333.03,282.13,146.75,210.52
2022-07-01,7,Verano,146.75,355.19,355.19,355.19,355.19,355.19,146.75,209.73
2022-07-01,8,Verano,152.61,378.85,378.85,378.85,378.85,378.85,152.61,249.87
2022-07-01,9,Verano,147.64,385.19,385.19,385.19,385.19,385.19,147.64,325.01
2022-07-01,10,Verano,146.15,378.0,378.0,378.0,378.0,378.0,146.15,309.6
2022-07-01,11,Verano,148.74,360.06,321.09,399.31,399.31,337.8,148.74,289.53
2022-07-01,12,Verano,147.79,354.77,330.02,379.68,379.68,339.0,147.79,276.12
2022-07-01,13,Verano,153.21,325.63,289.73,363.78,363.78,302.35,153.21,268.12
2022-07-01,14,Verano,151.0,300.72,252.49,352.78,352.78,270.9,151.0,257.54
2022-07-01,15,Verano,144.96,266.68,254.73,353.28,358.6,262.1,144.96,251.37
2022-07-01,16,Verano,140.25,261.06,227.66,313.79,363.6,238.72,140.25,228.72
2022-07-01,17,Verano,134.63,220.69,219.35,291.77,377.94,220.69,134.63,232.4
2022-07-01,18,Verano,134.02,259.95,234.7,298.76,375.19,242.5,134.02,256.32
2022-07-01,19,Verano,124.99,289.07,276.12,322.06,385.0,282.13,124.99,271.01
2022-07-01,20,Verano,138.91,329.39,314.06,348.08,454.0,319.74,138.91,277.13
2022-07-01,21,Verano,146.15,359.56,359.49,361.26,400.22,359.49,146.15,266.97
2022-07-01,22,Verano,154.7,356.91,328.18,401.65,401.65,304.83,154.7,255.48
2022-07-01,23,Verano,154.12,385.0,385.0,385.0,385.0,385.0,154.12,245.56
2022-07-01,24,Verano,146.75,362.3,375.56,380.0,380.0,373.86,146.75,208.56
2022-07-02,1,Verano,167.29,285.72,285.72,285.72,379.21,285.72,167.29,210.59
2022-07-02,2,Verano,161.7,255.0,255.0,255.0,397.84,255.0,161.7,167.43
2022-07-02,3,Verano,159.1,237.2,237.2,237.2,361.77,237.2,159.1,163.73
2022-07-02,4,Verano,154.59,230.71,230.71,230.71,358.81,230.71,154.59,162.75
2022-07-02,5,Verano,157.06,222.31,222.31,222.31,358.84,222.31,157.06,155.75
2022-07-02,6,Verano,159.61,214.2,214.2,214.2,355.0,214.2,159.61,155.7
2022-07-02,7,Verano,160.57,233.84,233.84,233.84,351.81,233.84,160.57,155.7
2022-07-02,8,Verano,148.58,244.56,244.56,244.56,360.5,244.56,148.58,156.87
2022-07-02,9,Verano,144.25,208.6,217.97,232.39,359.84,208.6,144.25,180.76
2022-07-02,10,Verano,133.58,154.08,205.57,264.64,358.57,170.62,133.58,179.57
2022-07-02,11,Verano,136.77,125.0,189.86,274.0,349.84,139.9,136.77,178.84
2022-07-02,12,Verano,129.97,113.85,162.6,240.38,340.0,112.56,129.97,172.01
2022-07-02,13,Verano,120.77,89.37,159.21,273.27,334.14,96.05,120.77,168.77
2022-07-02,14,Verano,122.99,76.33,154.3,235.29,307.08,109.63,122.99,163.7
2022-07-02,15,Verano,114.2,89.34,134.18,253.15,300.0,118.0,114.2,155.73
2022-07-02,16,Verano,112.7,89.17,157.8,213.71,330.0,131.3,112.7,155.75
2022-07-02,17,Verano,109.25,131.11,157.56,210.59,336.0,155.37,109.25,168.21
2022-07-02,18,Verano,110.3,240.3,240.34,240.43,352.23,240.3,110.3,190.49
2022-07-02,19,Verano,118.26,285.03,285.03,285.03,360.5,285.03,118.26,226.43
2022-07-02,20,Verano,140.0,350.0,350.0,350.0,385.0,350.0,140.0,231.96
2022-07-02,21,Verano,152.0,362.85,362.85,362.85,393.0,362.85,152.0,238.12
2022-07-02,22,Verano,167.29,359.96,359.96,359.96,385.0,359.96,167.29,241.27
2022-07-02,23,Verano,170.34,353.44,353.44,353.44,362.78,353.44,170.34,267.11
2022-07-02,24,Verano,167.0,302.17,302.17,302.17,361.47,302.17,167.0,261.02
2022-07-03,1,Verano,164.99,270.08,270.08,270.08,385.0,270.08,164.99,262.12
2022-07-03,2,Verano,160.0,237.95,242.1,244.9,385.0,241.15,160.0,227.32
2022-07-03,3,Verano,149.99,199.08,199.08,199.08,389.6,199.08,149.99,226.5
2022-07-03,4,Verano,145.5,195.6,195.6,195.6,387.81,195.6,145.5,217.4
2022-07-03,5,Verano,142.0,185.6,185.6,185.6,385.0,185.6,145.62,213.72
2022-07-03,6,Verano,145.62,182.71,182.71,182.71,360.14,182.71,145.62,200.29
2022-07-03,7,Verano,144.0,176.71,176.71,176.71,350.5,176.71,145.4,186.44
2022-07-03,8,Verano,127.8,192.31,192.31,192.31,351.5,192.31,163.75,187.69
2022-07-03,9,Verano,116.51,185.07,185.07,185.07,335.5,185.07,163.75,184.38
2022-07-03,10,Verano,108.0,170.26,170.26,170.26,335.78,170.26,164.77,168.65
2022-07-03,11,Verano,104.61,128.2,128.2,128.2,324.16,128.2,166.0,163.24
2022-07-03,12,Verano,94.74,107.43,118.97,146.77,319.51,110.37,167.0,166.61
2022-07-03,13,Verano,122.99,93.1,127.59,205.66,323.41,102.33,122.99,163.24
2022-07-03,14,Verano,125.1,68.55,88.23,127.25,319.52,77.62,125.1,152.39
2022-07-03,15,Verano,117.6,65.82,92.41,122.94,320.1,65.82,117.6,151.03
2022-07-03,16,Verano,99.16,74.46,96.71,142.23,329.96,84.56,99.16,131.71
2022-07-03,17,Verano,91.2,123.8,123.8,123.8,350.5,123.8,91.2,129.08
2022-07-03,18,Verano,91.55,175.99,199.6,212.21,367.81,197.1,91.55,166.61
2022-07-03,19,Verano,114.0,272.77,272.77,272.77,394.21,272.77,114.0,240.92
2022-07-03,20,Verano,128.3,327.0,327.0,327.0,430.01,327.0,128.3,268.31
2022-07-03,21,Verano,160.0,340.1,340.1,340.1,460.0,340.1,160.0,267.63
2022-07-03,22,Verano,177.16,348.43,348.43,348.43,460.0,348.43,177.16,265.24
2022-07-03,23,Verano,193.06,348.45,348.45,348.45,460.0,348.45,193.06,271.78
2022-07-03,24,Verano,180.0,333.06,333.06,333.06,429.0,333.06,180.0,205.35
2022-07-04,1,Verano,165.79,319.65,319.65,319.65,350.0,319.65,165.79,235.94
2022-07-04,2,Verano,164.37,277.83,277.83,277.83,335.96,277.83,164.37,191.54
2022-07-04,3,Verano,153.04,265.16,265.12,265.04,329.99,265.15,153.04,150.32
2022-07-04,4,Verano,150.0,254.35,254.35,254.35,322.0,254.35,150.0,144.03
2022-07-04,5,Verano,152.5,258.03,258.05,258.08,322.0,258.04,152.5,126.98
2022-07-04,6,Verano,152.73,302.44,302.44,302.44,328.99,302.44,152.73,117.35
2022-07-04,7,Verano,164.77,361.88,361.88,361.88,361.88,361.88,164.77,137.1
2022-07-04,8,Verano,176.0,376.0,376.0,376.0,376.0,376.0,176.0,174.32
2022-07-04,9,Verano,176.0,385.17,385.17,385.17,385.17,385.17,176.0,211.32
2022-07-04,10,Verano,165.79,366.0,366.0,366.0,366.0,366.0,165.79,225.27
2022-07-04,11,Verano,164.77,291.7,280.22,370.52,369.19,270.0,164.77,217.24
2022-07-04,12,Verano,158.86,221.3,273.31,388.11,382.78,221.3,158.86,205.81
2022-07-04,13,Verano,161.01,181.8,263.72,401.9,393.96,181.8,161.01,187.06
2022-07-04,14,Verano,163.58,184.36,256.67,406.58,397.0,184.36,163.58,174.32
2022-07-04,15,Verano,163.58,172.35,256.87,431.8,418.65,159.06,163.58,162.62
2022-07-04,16,Verano,158.86,171.19,263.52,461.74,444.22,159.63,158.86,162.61
2022-07-04,17,Verano,152.73,182.64,236.2,391.31,394.0,158.48,152.73,174.32
2022-07-04,18,Verano,148.74,211.1,260.67,434.0,434.0,159.96,148.74,202.18
2022-07-04,19,Verano,143.83,329.99,319.62,406.88,419.69,283.87,143.83,236.71
2022-07-04,20,Verano,146.0,379.62,373.68,413.76,447.18,367.92,146.0,264.59
2022-07-04,21,Verano,164.77,398.72,398.8,406.71,481.86,397.26,164.77,267.61
2022-07-04,22,Verano,171.09,385.52,385.81,389.4,499.99,383.29,171.09,266.14
2022-07-04,23,Verano,166.62,396.92,397.32,398.1,414.1,396.95,166.62,266.12
2022-07-04,24,Verano,152.73,379.64,386.33,399.7,399.7,376.26,152.73,245.51
2022-07-05,1,Verano,149.95,359.96,359.96,359.96,390.5,359.96,149.95,215.36
2022-07-05,2,Verano,130.0,319.24,319.38,319.62,375.47,319.3,130.0,186.96
2022-07-05,3,Verano,120.1,309.33,309.48,309.73,369.47,309.41,120.1,184.11
2022-07-05,4,Verano,118.78,301.08,301.3,301.7,355.97,301.17,118.78,181.26
2022-07-05,5,Verano,114.57,299.91,300.0,300.16,353.53,299.94,114.57,181.26
2022-07-05,6,Verano,120.0,324.82,324.82,324.82,360.76,324.82,120.0,181.28
2022-07-05,7,Verano,130.0,380.47,380.47,380.47,380.47,380.47,130.0,183.59
2022-07-05,8,Verano,149.95,412.59,412.59,412.59,412.59,412.59,149.95,233.16
2022-07-05,9,Verano,150.36,409.61,400.0,429.91,450.0,400.05,150.36,272.46
2022-07-05,10,Verano,148.61,338.68,314.91,450.0,450.0,303.43,148.61,276.76
2022-07-05,11,Verano,148.5,283.72,255.67,433.02,433.02,240.11,148.5,270.19
2022-07-05,12,Verano,147.64,286.6,265.17,394.52,415.96,255.7,147.64,252.6
2022-07-05,13,Verano,148.5,243.95,266.41,388.85,396.04,221.75,148.5,257.39
2022-07-05,14,Verano,149.95,227.94,280.74,385.06,397.55,211.13,149.95,268.86
2022-07-05,15,Verano,148.5,210.95,269.58,386.2,412.76,192.71,148.5,260.53
2022-07-05,16,Verano,130.0,213.06,266.93,381.71,450.0,200.1,130.0,238.02
2022-07-05,17,Verano,128.0,237.8,279.77,364.89,412.17,229.34,128.0,244.99
2022-07-05,18,Verano,127.95,301.14,294.56,337.67,437.44,289.7,127.95,280.61
2022-07-05,19,Verano,126.95,336.25,336.56,362.65,450.0,322.45,126.95,349.05
2022-07-05,20,Verano,130.0,363.98,364.89,390.62,509.0,350.14,130.0,376.31
2022-07-05,21,Verano,149.95,370.0,370.0,389.6,515.0,362.71,149.95,371.63
2022-07-05,22,Verano,163.58,370.4,370.57,370.84,500.0,370.47,163.58,321.38
2022-07-05,23,Verano,161.0,378.29,378.62,381.78,426.05,377.98,161.0,293.24
2022-07-05,24,Verano,147.1,361.16,361.18,362.08,394.58,360.98,147.1,249.48
2022-07-06,1,Verano,148.0,351.39,351.39,351.39,419.61,351.39,148.0,327.58
2022-07-06,2,Verano,116.45,309.3,311.28,314.2,400.15,309.12,116.45,292.55
2022-07-06,3,Verano,116.3,293.84,300.1,309.33,384.41,293.26,116.3,291.32
2022-07-06,4,Verano,115.55,280.18,280.22,280.29,380.07,280.2,115.55,253.23
2022-07-06,5,Verano,116.35,299.44,299.43,299.42,375.34,299.44,116.35,233.42
2022-07-06,6,Verano,125.0,322.79,322.79,322.79,378.25,322.79,125.0,230.14
2022-07-06,7,Verano,148.74,389.83,389.83,389.83,418.38,389.83,148.74,212.21
2022-07-06,8,Verano,161.59,413.89,413.89,413.89,424.47,413.89,161.59,269.97
2022-07-06,9,Verano,161.59,406.93,419.48,421.5,437.05,418.02,161.59,321.99
2022-07-06,10,Verano,155.0,355.89,377.24,409.52,470.0,352.76,155.0,341.6
2022-07-06,11,Verano,155.89,287.9,330.45,394.26,435.31,290.13,155.89,313.07
2022-07-06,12,Verano,151.89,265.29,332.61,431.72,431.72,260.83,151.89,269.32
2022-07-06,13,Verano,155.22,230.68,306.2,423.08,423.08,220.0,155.22,243.23
2022-07-06,14,Verano,155.89,204.77,291.24,422.58,422.55,206.04,155.89,227.73
2022-07-06,15,Verano,148.1,172.44,277.17,435.41,434.13,172.44,148.1,212.21
2022-07-06,16,Verano,134.8,163.21,276.12,438.85,437.89,163.21,134.8,209.23
2022-07-06,17,Verano,124.43,180.04,261.65,386.9,444.61,178.83,124.43,209.72
2022-07-06,18,Verano,122.09,239.08,298.17,391.18,455.0,230.67,122.09,239.38
2022-07-06,19,Verano,142.0,313.06,345.99,404.02,462.1,303.2,142.0,268.62
2022-07-06,20,Verano,156.5,376.09,390.2,414.41,474.08,372.61,156.5,290.57
2022-07-06,21,Verano,166.62,387.46,400.0,419.09,474.86,385.36,166.62,308.86
2022-07-06,22,Verano,174.5,381.59,385.77,393.81,447.23,380.2,174.5,281.54
2022-07-06,23,Verano,173.09,379.91,404.62,433.59,433.59,379.35,173.09,258.95
2022-07-06,24,Verano,161.59,279.85,339.57,427.42,427.42,271.07,161.59,233.8
2022-07-07,1,Verano,155.06,267.5,328.24,430.16,430.16,251.55,155.06,190.22
2022-07-07,2,Verano,131.0,209.0,272.14,378.09,385.62,191.03,131.0,177.15
2022-07-07,3,Verano,116.45,195.77,261.35,371.59,384.98,177.06,116.45,178.6
2022-07-07,4,Verano,115.55,189.58,232.43,302.81,374.51,178.64,115.55,175.78
2022-07-07,5,Verano,114.99,186.88,231.25,293.93,370.0,182.48,114.99,176.31
2022-07-07,6,Verano,114.99,190.77,225.88,303.08,374.51,181.09,114.99,181.69
2022-07-07,7,Verano,115.55,223.6,268.51,350.8,387.35,209.9,115.55,196.14
2022-07-07,8,Verano,120.0,282.38,324.17,396.45,396.45,271.4,120.0,209.02
2022-07-07,9,Verano,115.55,296.72,343.44,424.03,424.03,284.15,115.55,210.83
2022-07-07,10,Verano,110.0,256.0,314.75,414.81,414.81,243.13,110.0,266.51
2022-07-07,11,Verano,111.05,235.48,295.93,396.87,396.87,235.0,111.05,236.29
2022-07-07,12,Verano,110.22,220.0,286.11,396.74,396.74,220.0,110.22,225.24
2022-07-07,13,Verano,114.95,201.99,266.14,391.54,391.54,201.99,114.95,217.9
2022-07-07,14,Verano,115.55,190.48,268.92,390.0,390.0,194.5,115.55,210.3
2022-07-07,15,Verano,115.95,165.62,259.37,394.89,394.89,169.76,115.95,179.52
2022-07-07,16,Verano,114.99,159.07,249.13,376.12,401.84,167.13,115.55,173.99
2022-07-07,17,Verano,113.51,155.02,230.86,330.38,439.94,157.62,117.66,178.85
2022-07-07,18,Verano,112.55,169.68,247.12,358.43,471.0,169.68,115.55,213.82
2022-07-07,19,Verano,108.01,179.01,311.66,418.94,480.0,274.7,115.55,261.54
2022-07-07,20,Verano,115.55,197.23,313.48,413.65,482.0,300.03,115.55,310.53
2022-07-07,21,Verano,151.81,242.42,341.5,403.61,467.9,341.5,151.81,315.21
2022-07-07,22,Verano,169.0,258.96,349.75,406.18,434.6,349.75,169.0,316.07
2022-07-07,23,Verano,169.0,246.15,353.32,414.0,414.0,353.6,169.0,317.58
2022-07-07,24,Verano,149.59,197.94,335.31,405.91,405.91,345.4,149.59,283.83
2022-07-08,1,Verano,161.09,200.08,360.06,408.79,422.94,393.76,161.09,275.78
2022-07-08,2,Verano,149.88,224.05,306.99,363.55,402.03,279.9,149.88,228.91
2022-07-08,3,Verano,129.0,228.55,291.6,363.75,375.0,241.4,129.0,201.88
2022-07-08,4,Verano,120.89,227.26,271.65,321.44,364.66,238.07,120.89,199.0
2022-07-08,5,Verano,123.0,210.33,251.72,298.82,360.0,219.07,123.0,194.69
2022-07-08,6,Verano,129.99,248.33,292.2,341.75,365.0,254.45,129.99,198.96
2022-07-08,7,Verano,150.56,371.95,388.29,412.36,414.27,370.97,150.56,199.01
2022-07-08,8,Verano,161.0,418.92,443.74,480.0,480.0,417.69,161.0,259.35
2022-07-08,9,Verano,161.09,420.67,436.11,458.52,460.0,419.29,161.09,331.25
2022-07-08,10,Verano,140.5,351.7,405.01,464.81,464.81,359.25,140.5,354.0
2022-07-08,11,Verano,133.95,318.59,372.72,431.44,426.03,328.73,133.95,324.72
2022-07-08,12,Verano,145.5,272.28,335.84,430.06,424.84,274.25,145.5,303.93
2022-07-08,13,Verano,153.21,215.05,294.83,417.64,413.24,213.95,153.21,275.1
2022-07-08,14,Verano,160.0,210.59,307.72,416.76,410.5,222.8,160.0,244.03
2022-07-08,15,Verano,150.56,178.56,316.65,435.42,426.47,220.0,150.56,219.52
2022-07-08,16,Verano,143.3,207.56,283.73,393.22,415.11,205.9,143.3,210.23
2022-07-08,17,Verano,134.19,210.02,279.85,379.93,423.26,221.63,134.19,217.21
2022-07-08,18,Verano,132.25,258.71,317.0,365.9,431.56,262.19,132.25,258.72
2022-07-08,19,Verano,130.0,319.26,368.51,440.96,436.31,321.14,130.0,307.89
2022-07-08,20,Verano,145.5,387.92,416.35,458.39,451.58,389.14,145.5,329.68
2022-07-08,21,Verano,165.87,410.89,433.85,461.38,454.41,416.46,165.87,349.85
2022-07-08,22,Verano,169.12,422.59,432.18,441.77,439.86,426.47,169.12,331.05
2022-07-08,23,Verano,169.12,416.11,432.38,446.86,442.21,422.79,169.12,329.68
2022-07-08,24,Verano,162.0,372.0,395.53,429.19,425.32,370.16,162.0,292.62
2022-07-09,1,Verano,156.63,350.0,350.0,350.0,406.14,350.0,156.63,303.06
2022-07-09,2,Verano,150.9,283.47,290.3,300.55,400.61,281.96,150.9,260.96
2022-07-09,3,Verano,151.0,221.32,302.99,375.76,377.29,233.5,151.0,243.63
2022-07-09,4,Verano,154.61,216.81,306.13,361.51,364.17,247.74,154.61,219.45
2022-07-09,5,Verano,156.63,203.12,279.16,340.5,360.0,221.01,156.63,206.77
2022-07-09,6,Verano,160.0,209.86,282.15,353.05,356.0,219.9,160.0,193.84
2022-07-09,7,Verano,166.62,241.95,246.51,254.13,362.88,240.56,166.62,193.88
2022-07-09,8,Verano,151.92,247.14,282.42,306.96,382.34,258.22,151.92,197.54
2022-07-09,9,Verano,149.0,241.43,248.12,259.17,385.83,239.2,149.0,215.0
2022-07-09,10,Verano,138.4,179.83,256.76,381.69,373.71,153.33,138.4,209.6
2022-07-09,11,Verano,134.13,154.72,222.0,347.96,347.71,107.6,134.13,219.92
2022-07-09,12,Verano,134.25,136.51,204.2,316.8,326.62,106.82,134.25,209.24
2022-07-09,13,Verano,137.56,93.54,207.75,352.9,320.81,64.71,137.56,209.24
2022-07-09,14,Verano,139.15,74.35,194.22,312.1,286.38,26.41,139.15,206.77
2022-07-09,15,Verano,138.71,21.94,142.85,300.0,276.16,-6.85,138.71,195.62
2022-07-09,16,Verano,134.25,11.94,134.75,302.88,277.34,-30.66,134.25,189.15
2022-07-09,17,Verano,129.5,16.03,138.81,311.62,296.82,0.0,129.5,189.15
2022-07-09,18,Verano,129.5,64.84,192.61,355.98,355.98,54.9,129.5,198.5
2022-07-09,19,Verano,134.13,90.02,193.57,282.38,400.0,150.1,134.13,214.47
2022-07-09,20,Verano,138.51,94.98,249.93,373.7,423.06,194.8,138.51,276.79
2022-07-09,21,Verano,161.09,100.86,283.76,358.86,443.83,249.9,161.09,313.67
2022-07-09,22,Verano,175.56,100.59,279.22,322.1,460.79,347.0,175.56,318.63
2022-07-09,23,Verano,179.85,120.16,300.92,392.71,449.49,303.36,179.85,314.94
2022-07-09,24,Verano,165.0,79.89,291.51,376.85,443.72,358.2,165.0,311.9
2022-07-10,1,Verano,153.95,77.12,226.87,299.89,389.36,273.0,153.95,250.1
2022-07-10,2,Verano,149.99,49.32,193.42,251.07,374.19,249.9,149.99,217.39
2022-07-10,3,Verano,150.0,50.03,195.18,254.1,385.34,242.11,150.0,216.64
2022-07-10,4,Verano,150.0,31.39,151.33,176.5,383.35,223.0,150.0,189.23
2022-07-10,5,Verano,153.14,63.31,154.19,176.47,384.42,203.86,153.14,171.37
2022-07-10,6,Verano,153.95,58.57,141.58,162.06,370.0,197.2,153.95,164.12
2022-07-10,7,Verano,153.14,67.67,144.69,172.95,366.61,184.6,153.14,159.57
2022-07-10,8,Verano,144.01,41.89,148.64,185.49,361.0,184.6,144.01,159.51
2022-07-10,9,Verano,125.43,36.75,106.52,154.73,317.3,98.0,125.43,168.39
2022-07-10,10,Verano,119.05,30.01,115.1,151.82,227.06,155.8,119.05,187.3
2022-07-10,11,Verano,116.8,30.08,127.31,159.17,183.99,189.75,116.8,191.86
2022-07-10,12,Verano,118.22,49.77,100.0,166.61,166.61,49.77,118.22,197.28
2022-07-10,13,Verano,120.0,20.0,220.0,176.67,176.67,52.27,120.0,208.92
2022-07-10,14,Verano,125.43,19.14,158.0,148.92,148.92,34.13,125.43,195.5
2022-07-10,15,Verano,125.43,11.85,167.2,130.96,148.6,100.02,125.43,171.29
2022-07-10,16,Verano,119.06,21.31,136.6,136.99,154.92,55.12,119.06,161.4
2022-07-10,17,Verano,117.54,40.29,101.15,151.58,275.22,100.0,117.54,165.37
2022-07-10,18,Verano,116.62,77.11,180.0,192.8,362.88,159.18,116.62,186.63
2022-07-10,19,Verano,118.22,157.13,241.83,305.65,410.64,230.0,118.22,257.53
2022-07-10,20,Verano,122.0,322.13,322.13,322.13,425.74,322.13,122.0,323.08
2022-07-10,21,Verano,153.21,369.9,369.9,369.9,441.83,369.9,153.21,355.44
2022-07-10,22,Verano,171.09,378.07,378.07,378.07,458.46,378.07,171.09,358.73
2022-07-10,23,Verano,184.0,389.17,390.02,390.45,435.15,389.88,184.0,354.2
2022-07-10,24,Verano,166.62,371.92,371.71,371.26,427.33,371.92,166.62,328.45
2022-07-11,1,Verano,164.67,320.08,320.08,320.08,384.5,320.08,164.67,300.13
2022-07-11,2,Verano,158.18,278.0,277.99,277.98,361.06,278.0,158.18,282.38
2022-07-11,3,Verano,153.14,275.96,275.87,275.74,344.61,275.93,153.14,269.88
2022-07-11,4,Verano,135.06,269.27,269.19,269.06,360.08,269.24,135.06,259.32
2022-07-11,5,Verano,139.0,272.15,272.05,271.92,350.0,272.11,139.0,259.47
2022-07-11,6,Verano,152.85,298.0,298.0,298.0,363.65,298.0,152.85,265.83
2022-07-11,7,Verano,158.69,395.95,395.95,395.95,395.95,395.95,158.69,281.24
2022-07-11,8,Verano,165.84,415.08,415.08,415.08,415.08,415.08,165.84,354.36
2022-07-11,9,Verano,170.0,433.97,433.97,433.97,433.97,433.97,170.0,411.88
2022-07-11,10,Verano,159.51,416.32,416.21,416.32,416.32,416.19,159.51,414.66
2022-07-11,11,Verano,156.56,404.98,404.95,404.95,416.01,404.95,156.56,388.98
2022-07-11,12,Verano,153.36,396.9,396.9,396.9,416.6,396.9,153.36,377.93
2022-07-11,13,Verano,157.07,380.42,358.0,401.04,402.16,367.46,157.07,355.54
2022-07-11,14,Verano,157.07,369.28,363.0,375.05,403.94,366.09,157.07,341.92
2022-07-11,15,Verano,153.0,333.76,328.65,393.23,413.49,321.1,153.0,306.62
2022-07-11,16,Verano,145.0,332.61,290.77,402.02,434.13,246.3,145.0,284.07
2022-07-11,17,Verano,142.31,319.82,260.39,373.58,432.76,260.0,142.31,296.91
2022-07-11,18,Verano,144.25,375.48,329.3,417.69,433.03,348.44,144.25,365.23
2022-07-11,19,Verano,149.0,405.0,403.36,430.69,450.79,400.04,149.0,377.87
2022-07-11,20,Verano,158.18,458.03,458.03,458.03,480.0,458.03,158.18,378.1
2022-07-11,21,Verano,175.0,469.9,469.9,469.9,480.0,469.9,175.0,353.18
2022-07-11,22,Verano,191.39,452.12,452.12,452.12,480.0,452.12,191.39,292.08
2022-07-11,23,Verano,181.01,450.05,450.05,450.05,450.79,450.05,181.01,259.03
2022-07-11,24,Verano,160.78,419.15,419.15,419.15,425.0,419.15,160.78,207.01
2022-07-12,1,Verano,169.85,395.49,395.49,395.49,411.27,395.49,169.85,216.99
2022-07-12,2,Verano,150.0,349.57,349.57,349.57,388.44,349.57,150.0,189.39
2022-07-12,3,Verano,144.95,330.04,330.04,330.04,365.31,330.04,144.95,189.3
